,task_ID,instruction,step_idx,observation_url,action,IP,E,TC,TR,C
14,243_4,Show me the email address of the customer who is the most unhappy with Circe fleece,15,https://pic.imgdb.cn/item/671145d2d29ded1a8c852fa9.png,scroll [down],0.0,0.0,0.0,0.0,0.0
15,243_4,Show me the email address of the customer who is the most unhappy with Circe fleece,16,https://pic.imgdb.cn/item/671145d2d29ded1a8c852fa9.png,click [9415]link '\ue603 CUSTOMERS',0.0,0.0,0.0,0.0,0.0
0,122_3,Tell me the reasons why customers like Olivia zip jacket,1,https://pic.imgdb.cn/item/671130aad29ded1a8c6dfbde.png,click [97]link '\ue608 CATALOG',0.0,0.0,0.0,0.0,0.0
1,122_3,Tell me the reasons why customers like Olivia zip jacket,2,https://pic.imgdb.cn/item/671134f4d29ded1a8c725317.png,click [211]link 'Products',0.0,0.0,0.0,0.0,0.0
2,122_3,Tell me the reasons why customers like Olivia zip jacket,3,https://pic.imgdb.cn/item/671145d3d29ded1a8c853231.png,type [1896] [Olivia zip jacket] [1],0.0,0.0,0.0,0.0,0.0
3,122_3,Tell me the reasons why customers like Olivia zip jacket,4,https://pic.imgdb.cn/item/671145d4d29ded1a8c85328d.png,scroll [down],0.0,0.0,0.0,0.0,0.0
4,122_3,Tell me the reasons why customers like Olivia zip jacket,5,https://pic.imgdb.cn/item/671145d4d29ded1a8c85328d.png,scroll [down],0.0,0.0,0.0,0.0,0.0
5,122_3,Tell me the reasons why customers like Olivia zip jacket,6,https://pic.imgdb.cn/item/671145d4d29ded1a8c85328d.png,stop [N/A],0.0,0.0,0.0,0.0,0.0
0,128_2,What's the total number of items sold in the most recent 2 orders?,1,https://pic.imgdb.cn/item/671130aad29ded1a8c6dfbde.png,stop [9],1.0,1.0,1.0,1.0,1.0
0,374_1,Preview the Magento Blank theme for my shop,1,https://pic.imgdb.cn/item/6711307ad29ded1a8c6dbd5c.png,click [92]link '\ue602 CONTENT',0.0,0.0,0.0,0.0,0.0
1,374_1,Preview the Magento Blank theme for my shop,2,https://pic.imgdb.cn/item/671145d5d29ded1a8c8534e0.png,click [371]link 'Themes',0.0,0.0,0.0,0.0,0.0
2,374_1,Preview the Magento Blank theme for my shop,3,https://pic.imgdb.cn/item/671145d5d29ded1a8c853519.png,click [2123]link 'View',0.0,0.0,0.0,0.0,0.0
3,374_1,Preview the Magento Blank theme for my shop,4,https://pic.imgdb.cn/item/671145d5d29ded1a8c85355b.png,hover [3025]link '',0.0,0.0,0.0,0.0,0.0
4,374_1,Preview the Magento Blank theme for my shop,5,https://pic.imgdb.cn/item/671145d5d29ded1a8c85355b.png,click [3025]link '',0.0,0.0,0.0,0.0,0.0
5,374_1,Preview the Magento Blank theme for my shop,6,https://pic.imgdb.cn/item/671145d5d29ded1a8c85355b.png,click [3025]link '' focused: True,0.0,0.0,0.0,0.0,0.0
6,374_1,Preview the Magento Blank theme for my shop,7,https://pic.imgdb.cn/item/671145d5d29ded1a8c85355b.png,hover [3025]link '' focused: True,0.0,0.0,0.0,0.0,0.0
7,374_1,Preview the Magento Blank theme for my shop,8,https://pic.imgdb.cn/item/671145d5d29ded1a8c85355b.png,click [3025]link '' focused: True,0.0,0.0,0.0,0.0,0.0
8,374_1,Preview the Magento Blank theme for my shop,9,https://pic.imgdb.cn/item/671145d5d29ded1a8c85355b.png,click [3025]link '' focused: True,0.0,0.0,0.0,0.0,0.0
9,374_1,Preview the Magento Blank theme for my shop,10,https://pic.imgdb.cn/item/671145d5d29ded1a8c85355b.png,click [3025]link '' focused: True,0.0,0.0,0.0,0.0,0.0
10,374_1,Preview the Magento Blank theme for my shop,11,https://pic.imgdb.cn/item/671145d5d29ded1a8c85355b.png,click [3025]link '' focused: True,0.0,0.0,0.0,0.0,0.0
11,374_1,Preview the Magento Blank theme for my shop,12,https://pic.imgdb.cn/item/671145d5d29ded1a8c85355b.png,hover [3025]link '' focused: True,0.0,0.0,0.0,0.0,0.0
12,374_1,Preview the Magento Blank theme for my shop,13,https://pic.imgdb.cn/item/671145d5d29ded1a8c85355b.png,click [3025]link '' focused: True,0.0,0.0,0.0,0.0,0.0
13,374_1,Preview the Magento Blank theme for my shop,14,https://pic.imgdb.cn/item/671145d5d29ded1a8c85355b.png,click [3025]link '' focused: True,0.0,0.0,0.0,0.0,0.0
14,374_1,Preview the Magento Blank theme for my shop,15,https://pic.imgdb.cn/item/671145d5d29ded1a8c85355b.png,click [3025]link '' focused: True,0.0,0.0,0.0,0.0,0.0
15,374_1,Preview the Magento Blank theme for my shop,16,https://pic.imgdb.cn/item/671145d5d29ded1a8c85355b.png,click [2242]link 'General',0.0,0.0,0.0,0.0,0.0
0,348_4,How many reviews our shop received in May 2023?,1,https://pic.imgdb.cn/item/6711306dd29ded1a8c6da97e.png,click [95]link '\ue60a REPORTS',0.0,0.0,0.0,0.0,0.0
1,348_4,How many reviews our shop received in May 2023?,2,https://pic.imgdb.cn/item/67113087d29ded1a8c6dcc90.png,click [422]link 'By Customers',0.0,0.0,0.0,0.0,0.0
2,348_4,How many reviews our shop received in May 2023?,3,https://pic.imgdb.cn/item/6711307bd29ded1a8c6dbdde.png,click [1949]button 'Search',0.0,0.0,0.0,0.0,0.0
3,348_4,How many reviews our shop received in May 2023?,4,https://pic.imgdb.cn/item/6711307bd29ded1a8c6dbdde.png,click [2744]button 'Search',0.0,0.0,0.0,0.0,0.0
4,348_4,How many reviews our shop received in May 2023?,5,https://pic.imgdb.cn/item/6711307bd29ded1a8c6dbdde.png,click [3639]button 'Search',0.0,0.0,0.0,0.0,0.0
5,348_4,How many reviews our shop received in May 2023?,6,https://pic.imgdb.cn/item/6711307bd29ded1a8c6dbdde.png,click [4534]button 'Search',0.0,0.0,0.0,0.0,0.0
6,348_4,How many reviews our shop received in May 2023?,7,https://pic.imgdb.cn/item/6711307bd29ded1a8c6dbdde.png,click [5429]button 'Search',0.0,0.0,0.0,0.0,0.0
7,348_4,How many reviews our shop received in May 2023?,8,https://pic.imgdb.cn/item/6711307bd29ded1a8c6dbdde.png,click [6324]button 'Search',0.0,0.0,0.0,0.0,0.0
8,348_4,How many reviews our shop received in May 2023?,9,https://pic.imgdb.cn/item/6711307bd29ded1a8c6dbdde.png,click [7298]button 'Search',0.0,0.0,0.0,0.0,0.0
9,348_4,How many reviews our shop received in May 2023?,10,https://pic.imgdb.cn/item/6711307bd29ded1a8c6dbdde.png,click [8192]button 'Search',0.0,0.0,0.0,0.0,0.0
0,95_4,Telll me the grand total of invoice 000000002.,1,https://pic.imgdb.cn/item/6711307fd29ded1a8c6dc201.png,click [80]link '\ue60b SALES',1.0,1.0,1.0,1.0,1.0
1,95_4,Telll me the grand total of invoice 000000002.,2,https://pic.imgdb.cn/item/6711307fd29ded1a8c6dc22f.png,click [163]link 'Invoices',1.0,1.0,1.0,1.0,1.0
2,95_4,Telll me the grand total of invoice 000000002.,3,https://pic.imgdb.cn/item/6711307fd29ded1a8c6dc25d.png,stop [$39.64],1.0,1.0,1.0,1.0,1.0
0,122_4,Tell me the reasons why customers like Olivia zip jacket,1,https://pic.imgdb.cn/item/671130aad29ded1a8c6dfbde.png,click [97]link '\ue608 CATALOG',0.0,0.0,0.0,0.0,0.0
1,122_4,Tell me the reasons why customers like Olivia zip jacket,2,https://pic.imgdb.cn/item/671134f4d29ded1a8c725317.png,click [211]link 'Products',0.0,0.0,0.0,0.0,0.0
2,122_4,Tell me the reasons why customers like Olivia zip jacket,3,https://pic.imgdb.cn/item/6711b98cd29ded1a8cfb2828.png,type [1892] [Olivia zip jacket] [1],0.0,0.0,0.0,0.0,0.0
3,122_4,Tell me the reasons why customers like Olivia zip jacket,4,https://pic.imgdb.cn/item/6711b98cd29ded1a8cfb287a.png,stop [N/A],0.0,0.0,0.0,0.0,0.0
0,243_5,Show me the email address of the customer who is the most unhappy with Circe fleece,1,https://pic.imgdb.cn/item/6711307ad29ded1a8c6dbd5c.png,click [83]link '\ue608 CATALOG',0.0,0.0,0.0,0.0,0.0
1,243_5,Show me the email address of the customer who is the most unhappy with Circe fleece,2,https://pic.imgdb.cn/item/67113095d29ded1a8c6de062.png,click [199]link 'Products',0.0,0.0,0.0,0.0,0.0
2,243_5,Show me the email address of the customer who is the most unhappy with Circe fleece,3,https://pic.imgdb.cn/item/6711b98ed29ded1a8cfb29cc.png,click [1193]link '\ue603 CUSTOMERS',0.0,0.0,0.0,0.0,0.0
3,243_5,Show me the email address of the customer who is the most unhappy with Circe fleece,4,https://pic.imgdb.cn/item/67114558d29ded1a8c845488.png,click [1190]link '\ue608 CATALOG',0.0,0.0,0.0,0.0,0.0
4,243_5,Show me the email address of the customer who is the most unhappy with Circe fleece,5,https://pic.imgdb.cn/item/6711b98ed29ded1a8cfb2a65.png,click [1307]link 'Products',0.0,0.0,0.0,0.0,0.0
5,243_5,Show me the email address of the customer who is the most unhappy with Circe fleece,6,https://pic.imgdb.cn/item/6711b98ed29ded1a8cfb29cc.png,click [3293]link '\ue603 CUSTOMERS',0.0,0.0,0.0,0.0,0.0
6,243_5,Show me the email address of the customer who is the most unhappy with Circe fleece,7,https://pic.imgdb.cn/item/67114558d29ded1a8c845488.png,type [4006] [Circe fleece] [1],0.0,0.0,0.0,0.0,0.0
7,243_5,Show me the email address of the customer who is the most unhappy with Circe fleece,8,https://pic.imgdb.cn/item/67114558d29ded1a8c845488.png,click [4007]button 'Search',0.0,0.0,0.0,0.0,0.0
8,243_5,Show me the email address of the customer who is the most unhappy with Circe fleece,9,https://pic.imgdb.cn/item/6711b990d29ded1a8cfb2c3d.png,scroll [down],0.0,0.0,0.0,0.0,0.0
9,243_5,Show me the email address of the customer who is the most unhappy with Circe fleece,10,https://pic.imgdb.cn/item/6711b990d29ded1a8cfb2c86.png,scroll [down],0.0,0.0,0.0,0.0,0.0
10,243_5,Show me the email address of the customer who is the most unhappy with Circe fleece,11,https://pic.imgdb.cn/item/6711b990d29ded1a8cfb2c3d.png,scroll [down],0.0,0.0,0.0,0.0,0.0
11,243_5,Show me the email address of the customer who is the most unhappy with Circe fleece,12,https://pic.imgdb.cn/item/6711b990d29ded1a8cfb2c3d.png,click [5075]columnheader 'SKU' required: False,0.0,0.0,0.0,0.0,0.0
12,243_5,Show me the email address of the customer who is the most unhappy with Circe fleece,13,https://pic.imgdb.cn/item/6711b991d29ded1a8cfb2d3c.png,click [5075]columnheader '↓ SKU' required: False,0.0,0.0,0.0,0.0,0.0
13,243_5,Show me the email address of the customer who is the most unhappy with Circe fleece,14,https://pic.imgdb.cn/item/6711b991d29ded1a8cfb2db1.png,click [3293]link '\ue603 CUSTOMERS',0.0,0.0,0.0,0.0,0.0
14,243_5,Show me the email address of the customer who is the most unhappy with Circe fleece,15,https://pic.imgdb.cn/item/6711b991d29ded1a8cfb2de9.png,click [3290]link '\ue608 CATALOG',0.0,0.0,0.0,0.0,0.0
15,243_5,Show me the email address of the customer who is the most unhappy with Circe fleece,16,https://pic.imgdb.cn/item/6711b992d29ded1a8cfb2e1d.png,click [3293]link '\ue603 CUSTOMERS',0.0,0.0,0.0,0.0,0.0
0,678_4,Lookup orders that are canceled,1,https://pic.imgdb.cn/item/6711307fd29ded1a8c6dc28d.png,click [80]link '\ue60b SALES',0.0,0.0,0.0,0.0,0.0
1,678_4,Lookup orders that are canceled,2,https://pic.imgdb.cn/item/67113093d29ded1a8c6ddd51.png,click [160]link 'Orders',0.0,0.0,0.0,0.0,0.0
2,678_4,Lookup orders that are canceled,3,https://pic.imgdb.cn/item/6711b992d29ded1a8cfb2ef2.png,click [2877]button '\ue605Filters',0.0,0.0,0.0,0.0,0.0
3,678_4,Lookup orders that are canceled,4,https://pic.imgdb.cn/item/6711b993d29ded1a8cfb2f4e.png,click [8424]combobox 'notice-RYNG8UY' hasPopup: menu expanded: False,0.0,0.0,0.0,0.0,0.0
4,678_4,Lookup orders that are canceled,5,https://pic.imgdb.cn/item/6711b993d29ded1a8cfb2fb1.png,type [8424] [canceled] [1],0.0,0.0,0.0,0.0,0.0
5,678_4,Lookup orders that are canceled,6,https://pic.imgdb.cn/item/6711b993d29ded1a8cfb3010.png,stop [Displayed canceled orders],0.0,0.0,0.0,0.0,0.0
0,209_3,Find the customer name and email with phone number 2137418080,1,https://pic.imgdb.cn/item/6711306dd29ded1a8c6da97e.png,click [86]link '\ue603 CUSTOMERS',0.6666666666666666,0.25,0.25,1.0,1.0
1,209_3,Find the customer name and email with phone number 2137418080,2,https://pic.imgdb.cn/item/671130eed29ded1a8c6e5427.png,click [219]link 'All Customers',1.0,0.25,0.25,1.0,1.0
2,209_3,Find the customer name and email with phone number 2137418080,3,https://pic.imgdb.cn/item/671130dad29ded1a8c6e3b39.png,type [1876] [2137418080] [1],1.0,0.25,0.25,1.0,1.0
3,209_3,Find the customer name and email with phone number 2137418080,4,https://pic.imgdb.cn/item/6711b998d29ded1a8cfb3578.png,"stop [Jennifer White, jennifer.white@yahoo.com]",1.0,0.25,0.25,1.0,1.0
0,214_1,What are the key aspects that the customers don't like about Zing Jump Rope,1,https://pic.imgdb.cn/item/671134e3d29ded1a8c723e1e.png,click [83]link '\ue608 CATALOG',0.0,0.0,0.0,0.0,0.0
1,214_1,What are the key aspects that the customers don't like about Zing Jump Rope,2,https://pic.imgdb.cn/item/67113095d29ded1a8c6de062.png,click [199]link 'Products',0.0,0.0,0.0,0.0,0.0
2,214_1,What are the key aspects that the customers don't like about Zing Jump Rope,3,https://pic.imgdb.cn/item/6711b999d29ded1a8cfb36aa.png,type [1834] [Zing Jump Rope] [1],0.0,0.0,0.0,0.0,0.0
3,214_1,What are the key aspects that the customers don't like about Zing Jump Rope,4,https://pic.imgdb.cn/item/6711b999d29ded1a8cfb36f7.png,click [1998]link 'Edit Zing Jump Rope',0.0,0.0,0.0,0.0,0.0
4,214_1,What are the key aspects that the customers don't like about Zing Jump Rope,5,https://pic.imgdb.cn/item/6711b999d29ded1a8cfb375a.png,click [15029]link '\ue608 CATALOG',0.0,0.0,0.0,0.0,0.0
5,214_1,What are the key aspects that the customers don't like about Zing Jump Rope,6,https://pic.imgdb.cn/item/6711b99ad29ded1a8cfb37c1.png,click [15029]link '\ue608 CATALOG' focused: True,0.0,0.0,0.0,0.0,0.0
6,214_1,What are the key aspects that the customers don't like about Zing Jump Rope,7,https://pic.imgdb.cn/item/6711b99bd29ded1a8cfb3929.png,click [15025]link '\ue60b SALES',0.0,0.0,0.0,0.0,0.0
7,214_1,What are the key aspects that the customers don't like about Zing Jump Rope,8,https://pic.imgdb.cn/item/6711b99bd29ded1a8cfb3991.png,click [15029]link '\ue608 CATALOG',0.0,0.0,0.0,0.0,0.0
8,214_1,What are the key aspects that the customers don't like about Zing Jump Rope,9,https://pic.imgdb.cn/item/6711b99ad29ded1a8cfb37c1.png,scroll [down],0.0,0.0,0.0,0.0,0.0
9,214_1,What are the key aspects that the customers don't like about Zing Jump Rope,10,https://pic.imgdb.cn/item/6711b99cd29ded1a8cfb3a0f.png,scroll [down],0.0,0.0,0.0,0.0,0.0
10,214_1,What are the key aspects that the customers don't like about Zing Jump Rope,11,https://pic.imgdb.cn/item/6711b99cd29ded1a8cfb3a55.png,click [15141]generic '\ue616 Product Reviews',0.0,0.0,0.0,0.0,0.0
11,214_1,What are the key aspects that the customers don't like about Zing Jump Rope,12,https://pic.imgdb.cn/item/6711b99cd29ded1a8cfb3af4.png,scroll [down],0.0,0.0,0.0,0.0,0.0
12,214_1,What are the key aspects that the customers don't like about Zing Jump Rope,13,https://pic.imgdb.cn/item/6711b99dd29ded1a8cfb3b39.png,click [15141]generic '\ue616 Product Reviews',0.0,0.0,0.0,0.0,0.0
13,214_1,What are the key aspects that the customers don't like about Zing Jump Rope,14,https://pic.imgdb.cn/item/6711b99dd29ded1a8cfb3b85.png,note [Lavonia: pretty satisfied with this jump rope. good value for the price],0.0,0.0,0.0,0.0,0.0
14,214_1,What are the key aspects that the customers don't like about Zing Jump Rope,15,https://pic.imgdb.cn/item/6711b99dd29ded1a8cfb3b85.png,note [Andy: I BRING THIS TO ALL MY MEETS FOR WARMUP!!! BARELY TAKES UP ANY SPACE IN MY BAG],0.0,0.0,0.0,0.0,0.0
15,214_1,What are the key aspects that the customers don't like about Zing Jump Rope,16,https://pic.imgdb.cn/item/6711b99dd29ded1a8cfb3b85.png,note [Orville: this is so perfect for when I'm too lazy to go to the gym. I do a few pushups and then whip out the jump rope and work on my cardio. It's a quick workout that makes me feel greaat and I don't even have to leave the house],0.0,0.0,0.0,0.0,0.0
0,486_3,"Change the page title of ""404 Not Found"" page on my site to ""Bruh bro you clicked the wrong page"".",1,https://pic.imgdb.cn/item/671133ebd29ded1a8c70f67a.png,click [92]link '\ue602 CONTENT',0.0,0.0,0.0,0.0,0.0
1,486_3,"Change the page title of ""404 Not Found"" page on my site to ""Bruh bro you clicked the wrong page"".",2,https://pic.imgdb.cn/item/671133ebd29ded1a8c70f6ac.png,click [339]link 'Pages',0.0,0.0,0.0,0.0,0.0
2,486_3,"Change the page title of ""404 Not Found"" page on my site to ""Bruh bro you clicked the wrong page"".",3,https://pic.imgdb.cn/item/671145c6d29ded1a8c851b1b.png,click [3122]button 'Select',0.0,0.0,0.0,0.0,0.0
3,486_3,"Change the page title of ""404 Not Found"" page on my site to ""Bruh bro you clicked the wrong page"".",4,https://pic.imgdb.cn/item/6711b99ed29ded1a8cfb3d45.png,click [3355]link 'Edit',0.0,0.0,0.0,0.0,0.0
4,486_3,"Change the page title of ""404 Not Found"" page on my site to ""Bruh bro you clicked the wrong page"".",5,https://pic.imgdb.cn/item/67114572d29ded1a8c8480bf.png,type [4062] [Bruh bro you clicked the wrong page] [0],0.0,0.0,0.0,0.0,0.0
5,486_3,"Change the page title of ""404 Not Found"" page on my site to ""Bruh bro you clicked the wrong page"".",6,https://pic.imgdb.cn/item/6711b99fd29ded1a8cfb3dd1.png,click [4159]button 'Save',0.0,0.0,0.0,0.0,0.0
6,486_3,"Change the page title of ""404 Not Found"" page on my site to ""Bruh bro you clicked the wrong page"".",7,https://pic.imgdb.cn/item/6711b99fd29ded1a8cfb3e43.png,click [5208]button 'Save',0.0,0.0,0.0,0.0,0.0
7,486_3,"Change the page title of ""404 Not Found"" page on my site to ""Bruh bro you clicked the wrong page"".",8,https://pic.imgdb.cn/item/6711b99fd29ded1a8cfb3e43.png,click [6263]button 'Save',0.0,0.0,0.0,0.0,0.0
8,486_3,"Change the page title of ""404 Not Found"" page on my site to ""Bruh bro you clicked the wrong page"".",9,https://pic.imgdb.cn/item/6711b99fd29ded1a8cfb3e43.png,type [6605] [Bruh bro you clicked the wrong page] [0],0.0,0.0,0.0,0.0,0.0
9,486_3,"Change the page title of ""404 Not Found"" page on my site to ""Bruh bro you clicked the wrong page"".",10,https://pic.imgdb.cn/item/6711b9a0d29ded1a8cfb3f65.png,click [6698]button 'Save',0.0,0.0,0.0,0.0,0.0
10,486_3,"Change the page title of ""404 Not Found"" page on my site to ""Bruh bro you clicked the wrong page"".",11,https://pic.imgdb.cn/item/6711b9a0d29ded1a8cfb3fad.png,click [8353]button 'Save',0.0,0.0,0.0,0.0,0.0
11,486_3,"Change the page title of ""404 Not Found"" page on my site to ""Bruh bro you clicked the wrong page"".",12,https://pic.imgdb.cn/item/6711b9a0d29ded1a8cfb3fe6.png,click [9413]button 'Save',0.0,0.0,0.0,0.0,0.0
12,486_3,"Change the page title of ""404 Not Found"" page on my site to ""Bruh bro you clicked the wrong page"".",13,https://pic.imgdb.cn/item/6711b9a0d29ded1a8cfb4006.png,type [10370] [Bruh bro you clicked the wrong page] [0],0.0,0.0,0.0,0.0,0.0
13,486_3,"Change the page title of ""404 Not Found"" page on my site to ""Bruh bro you clicked the wrong page"".",14,https://pic.imgdb.cn/item/6711b9a1d29ded1a8cfb4043.png,click [10468]button 'Save',0.0,0.0,0.0,0.0,0.0
14,486_3,"Change the page title of ""404 Not Found"" page on my site to ""Bruh bro you clicked the wrong page"".",15,https://pic.imgdb.cn/item/6711b9a1d29ded1a8cfb4062.png,click [11523]button 'Save',0.0,0.0,0.0,0.0,0.0
15,486_3,"Change the page title of ""404 Not Found"" page on my site to ""Bruh bro you clicked the wrong page"".",16,https://pic.imgdb.cn/item/6711b9a1d29ded1a8cfb408f.png,click [12545]button 'Save',0.0,0.0,0.0,0.0,0.0
0,183_5,Give me the SKU of the products that have 10 units left,1,https://pic.imgdb.cn/item/671130aad29ded1a8c6dfbde.png,click [97]link '\ue608 CATALOG',0.6666666666666666,0.5,0.5,1.0,1.0
1,183_5,Give me the SKU of the products that have 10 units left,2,https://pic.imgdb.cn/item/67113084d29ded1a8c6dc92f.png,scroll [down],0.3333333333333333,0.5,0.5,1.0,1.0
2,183_5,Give me the SKU of the products that have 10 units left,3,https://pic.imgdb.cn/item/67114578d29ded1a8c848a8c.png,click [211]link 'Products',1.0,0.5,0.5,1.0,1.0
3,183_5,Give me the SKU of the products that have 10 units left,4,https://pic.imgdb.cn/item/67114578d29ded1a8c848ad9.png,stop [N/A],1.0,0.5,0.5,1.0,1.0
0,492_3,"Notify Jane Doe in their most recent pending order with message ""sorry we are out of stock, please reorder""",1,https://pic.imgdb.cn/item/6711309bd29ded1a8c6de738.png,click [80]link '\ue60b SALES',0.0,0.0,0.0,0.0,0.0
1,492_3,"Notify Jane Doe in their most recent pending order with message ""sorry we are out of stock, please reorder""",2,https://pic.imgdb.cn/item/671130f6d29ded1a8c6e6068.png,click [160]link 'Orders',0.0,0.0,0.0,0.0,0.0
2,492_3,"Notify Jane Doe in their most recent pending order with message ""sorry we are out of stock, please reorder""",3,https://pic.imgdb.cn/item/671144f5d29ded1a8c83a3ba.png,type [1891] [Jane Doe] [1],0.0,0.0,0.0,0.0,0.0
3,492_3,"Notify Jane Doe in their most recent pending order with message ""sorry we are out of stock, please reorder""",4,https://pic.imgdb.cn/item/6711b9a3d29ded1a8cfb4310.png,click [3013]gridcell 'View' required: False,0.0,0.0,0.0,0.0,0.0
4,492_3,"Notify Jane Doe in their most recent pending order with message ""sorry we are out of stock, please reorder""",5,https://pic.imgdb.cn/item/6711b9a3d29ded1a8cfb433f.png,click [3013]gridcell 'View' required: False,0.0,0.0,0.0,0.0,0.0
5,492_3,"Notify Jane Doe in their most recent pending order with message ""sorry we are out of stock, please reorder""",6,https://pic.imgdb.cn/item/6711b9a3d29ded1a8cfb433f.png,click [3013]gridcell 'View' required: False,0.0,0.0,0.0,0.0,0.0
6,492_3,"Notify Jane Doe in their most recent pending order with message ""sorry we are out of stock, please reorder""",7,https://pic.imgdb.cn/item/6711b9a3d29ded1a8cfb433f.png,click [3435]link 'View',0.0,0.0,0.0,0.0,0.0
7,492_3,"Notify Jane Doe in their most recent pending order with message ""sorry we are out of stock, please reorder""",8,https://pic.imgdb.cn/item/6711b9a4d29ded1a8cfb4410.png,click [5659]button '\ue626 Back',0.0,0.0,0.0,0.0,0.0
8,492_3,"Notify Jane Doe in their most recent pending order with message ""sorry we are out of stock, please reorder""",9,https://pic.imgdb.cn/item/6711b9a4d29ded1a8cfb4451.png,stop [N/A],0.0,0.0,0.0,0.0,0.0
0,200_1,Get the billing name of the oldest complete order,1,https://pic.imgdb.cn/item/6711307ad29ded1a8c6dbd5c.png,click [80]link '\ue60b SALES',0.0,0.0,0.0,0.0,0.0
1,200_1,Get the billing name of the oldest complete order,2,https://pic.imgdb.cn/item/6711307fd29ded1a8c6dc22f.png,click [160]link 'Orders',0.0,0.0,0.0,0.0,0.0
2,200_1,Get the billing name of the oldest complete order,3,https://pic.imgdb.cn/item/671130add29ded1a8c6dfef1.png,stop [John Smith],0.0,0.0,0.0,0.0,0.0
0,109_3,Presents the monthly count of successful orders from Jan to December 2022 in MM:COUNT format,1,https://pic.imgdb.cn/item/6711306dd29ded1a8c6da97e.png,click [95]link '\ue60a REPORTS',0.0,0.0,0.0,0.0,0.0
1,109_3,Presents the monthly count of successful orders from Jan to December 2022 in MM:COUNT format,2,https://pic.imgdb.cn/item/6711b9a6d29ded1a8cfb4680.png,click [843]link 'Go to Advanced Reporting \ue644',0.0,0.0,0.0,0.0,0.0
2,109_3,Presents the monthly count of successful orders from Jan to December 2022 in MM:COUNT format,3,https://pic.imgdb.cn/item/67113139d29ded1a8c6eb874.png,click [843]link 'Go to Advanced Reporting \ue644',0.0,0.0,0.0,0.0,0.0
3,109_3,Presents the monthly count of successful orders from Jan to December 2022 in MM:COUNT format,4,https://pic.imgdb.cn/item/67113139d29ded1a8c6eb874.png,click [843]link 'Go to Advanced Reporting \ue644' focused: True,0.0,0.0,0.0,0.0,0.0
4,109_3,Presents the monthly count of successful orders from Jan to December 2022 in MM:COUNT format,5,https://pic.imgdb.cn/item/67113139d29ded1a8c6eb874.png,click [95]link '\ue60a REPORTS',0.0,0.0,0.0,0.0,0.0
5,109_3,Presents the monthly count of successful orders from Jan to December 2022 in MM:COUNT format,6,https://pic.imgdb.cn/item/67113087d29ded1a8c6dcc90.png,click [443]link 'Orders',0.0,0.0,0.0,0.0,0.0
6,109_3,Presents the monthly count of successful orders from Jan to December 2022 in MM:COUNT format,7,https://pic.imgdb.cn/item/67113070d29ded1a8c6dae36.png,type [2048] [01/01/2022] [0],0.0,0.0,0.0,0.0,0.0
7,109_3,Presents the monthly count of successful orders from Jan to December 2022 in MM:COUNT format,8,https://pic.imgdb.cn/item/67113070d29ded1a8c6daed7.png,type [2051] [12/31/2022] [0],0.0,0.0,0.0,0.0,0.0
8,109_3,Presents the monthly count of successful orders from Jan to December 2022 in MM:COUNT format,9,https://pic.imgdb.cn/item/67114574d29ded1a8c848463.png,click [2274]button 'Show Report',0.0,0.0,0.0,0.0,0.0
9,109_3,Presents the monthly count of successful orders from Jan to December 2022 in MM:COUNT format,10,https://pic.imgdb.cn/item/67114574d29ded1a8c848559.png,"stop [01:1, 02:0, 03:0, 04:0, 05:0, 06:0, 07:0, 08:0, 09:0, 10:0, 11:0, 12:0]",0.0,0.0,0.0,0.0,0.0
0,121_3,Tell me the reasons why customers like Circe hooded fleece,1,https://pic.imgdb.cn/item/671130d5d29ded1a8c6e3686.png,click [83]link '\ue608 CATALOG',0.0,0.0,0.0,0.0,0.0
1,121_3,Tell me the reasons why customers like Circe hooded fleece,2,https://pic.imgdb.cn/item/6711b9a8d29ded1a8cfb48e0.png,click [199]link 'Products',0.0,0.0,0.0,0.0,0.0
2,121_3,Tell me the reasons why customers like Circe hooded fleece,3,https://pic.imgdb.cn/item/6711b9a9d29ded1a8cfb494d.png,type [1930] [Circe hooded fleece] [1],0.0,0.0,0.0,0.0,0.0
3,121_3,Tell me the reasons why customers like Circe hooded fleece,4,https://pic.imgdb.cn/item/6711b9a9d29ded1a8cfb49b6.png,scroll [down],0.0,0.0,0.0,0.0,0.0
4,121_3,Tell me the reasons why customers like Circe hooded fleece,5,https://pic.imgdb.cn/item/6711b9a9d29ded1a8cfb49b6.png,scroll [down],0.0,0.0,0.0,0.0,0.0
5,121_3,Tell me the reasons why customers like Circe hooded fleece,6,https://pic.imgdb.cn/item/6711b9a9d29ded1a8cfb49b6.png,stop [N/A],0.0,0.0,0.0,0.0,0.0
0,770_1,"We've received 12 white Cora parachute pant of size 28 and 56 blue of size 29, update the inventory.",1,https://pic.imgdb.cn/item/671130c9d29ded1a8c6e262c.png,click [83]link '\ue608 CATALOG',0.0,0.0,0.0,0.0,0.0
1,770_1,"We've received 12 white Cora parachute pant of size 28 and 56 blue of size 29, update the inventory.",2,https://pic.imgdb.cn/item/67113475d29ded1a8c71a204.png,click [199]link 'Products',0.0,0.0,0.0,0.0,0.0
2,770_1,"We've received 12 white Cora parachute pant of size 28 and 56 blue of size 29, update the inventory.",3,https://pic.imgdb.cn/item/6711b9aad29ded1a8cfb4b6c.png,type [1907] [white Cora parachute pant size 28] [1],0.0,0.0,0.0,0.0,0.0
